,company_name,company_brand,company_halal_status,company_address,city,state,halal_expiry_date,company_info_url,category,subcategory,scraped_at,restaurant_name
76,BERJAYA STARBUCKS COFFEE COMPANY SDN BHD,STARBUCKS COFFEE,Halal,"TAMAN FLORA UTAMA,  JALAN TAN SWEE HOE, BATU PAHAT  83000, Batu Pahat Johor",Batu Pahat,Johor,15/10/2026,directory/slm_viewdetail.php?comp_code=COMP-20051010-172051&type=P,PE,PE,2024-12-30 11:13:46.465252,STARBUCKS BATU PAHAT DT 280
77,BERJAYA STARBUCKS COFFEE COMPANY SDN BHD,STARBUCKS COFFEE,Halal,"PTD 140257, JALAN SERI AUSTIN 1 TAMAN SERI AUSTIN 81100, Johor Bharu Johor",Johor Bharu,Johor,15/10/2026,directory/slm_viewdetail.php?comp_code=COMP-20051010-172051&type=P,PE,PE,2024-12-30 11:13:46.465390,STARBUCKS COFFEE SERI AUSTIN DT 232
78,BERJAYA STARBUCKS COFFEE COMPANY SDN BHD,STARBUCKS COFFEE,Halal,"SALES GALLERY, LOT PTB 22056  DANGA BAY, JALAN SKUDAI 80200, Johor Bharu Johor",Skudai,Johor,15/08/2025,directory/slm_viewdetail.php?comp_code=COMP-20051010-172051&type=P,PE,PE,2024-12-30 11:13:46.465520,STARBUCKS DANGA BAY 209
79,BERJAYA STARBUCKS COFFEE COMPANY SDN BHD,STARBUCKS COFFEE,Halal,"84 & 84A JALAN EKO BOTANI 3/4, TAMAN EKO  79100, Johor Bharu Johor",Johor Bharu,Johor,15/08/2025,directory/slm_viewdetail.php?comp_code=COMP-20051010-172051&type=P,PE,PE,2024-12-30 11:13:46.465655,STARBUCKS ECO BOULEVARD 277
80,BERJAYA STARBUCKS COFFEE COMPANY SDN BHD,STARBUCKS COFFEE,Halal,"LOT NO. G-OSE3/5/6, GROUND FLOOR, IOI MALL, LEBUH PUTRA UTAMA, 81000,  Johor",Dan Lain-lain (dll),Johor,15/08/2025,directory/slm_viewdetail.php?comp_code=COMP-20051010-172051&type=P,PE,PE,2024-12-30 11:13:47.589775,STARBUCKS IOI KULAI DT 252
81,BERJAYA STARBUCKS COFFEE COMPANY SDN BHD,STARBUCKS COFFEE,Halal,"LOT J1-06, LEVEL 1, JOHOR BAHRU CITY SQUARE, NO.106 & 108, JALAN WONG AH FOOK  80000, Johor Bharu Johor",Johor Bahru,Johor,15/08/2025,directory/slm_viewdetail.php?comp_code=COMP-20051010-172051&type=P,PE,PE,2024-12-30 11:13:47.589951,STARBUCKS JOHOR BAHRU CITY SQUARE 004 
82,BERJAYA STARBUCKS COFFEE COMPANY SDN BHD,STARBUCKS COFFEE,Halal,"LOT 500, JOHOR PREMIUM OUTLET, INDAHPURA, 81000, Johor Bharu Johor",Johor Bharu,Johor,15/08/2025,directory/slm_viewdetail.php?comp_code=COMP-20051010-172051&type=P,PE,PE,2024-12-30 11:13:47.590119,STARBUCKS JOHOR PREMIUM OUTLET 143
83,BERJAYA STARBUCKS COFFEE COMPANY SDN BHD,STARBUCKS COFFEE,Halal,"NO.18 & 19, GROUND FLOOR, JALAN GEMILANG BAKRI  PUSAT KOMERSIAL GEMILANG BAKRI  84000, Muar Johor",Muar,Johor,15/10/2026,directory/slm_viewdetail.php?comp_code=COMP-20051010-172051&type=P,PE,PE,2024-12-30 11:13:47.590276,STARBUCKS KCC CITY BUSINESS PARK 432
84,BERJAYA STARBUCKS COFFEE COMPANY SDN BHD,STARBUCKS COFFEE,Halal,"LOT G-10, GROUND FLOOR, KLUANG MALL JALAN RAMBUTAN KLUANG  86000, Kluang Johor",Kluang,Johor,15/10/2026,directory/slm_viewdetail.php?comp_code=COMP-20051010-172051&type=P,PE,PE,2024-12-30 11:13:47.590437,STARBUCKS KLUANG MALL 182
85,BERJAYA STARBUCKS COFFEE COMPANY SDN BHD,STARBUCKS COFFEE,Halal,"LOT 269, LEVEL 2 KOMTAR JBCC JALAN WONG AH FOOK 80000, Johor Bharu Johor",Johor Bharu,Johor,15/10/2026,directory/slm_viewdetail.php?comp_code=COMP-20051010-172051&type=P,PE,PE,2024-12-30 11:13:47.590601,STARBUCKS KOMTAR JBCC 222
86,BERJAYA STARBUCKS COFFEE COMPANY SDN BHD,STARBUCKS COFFEE,Halal,"LOT G-H01/H01A, KSL RESORT LOBBY, GROUND FLOOR, KSL CITY,  NO. 33, JALAN SELADANG, TAMAN ABAD, 80250, Johor Bharu Johor",Johor Bharu,Johor,15/08/2025,directory/slm_viewdetail.php?comp_code=COMP-20051010-172051&type=P,PE,PE,2024-12-30 11:13:47.590773,STARBUCKS KSL RESORT 235
87,BERJAYA STARBUCKS COFFEE COMPANY SDN BHD,STARBUCKS COFFEE,Halal,"OUTDOOR CAFE, MALL OF MEDINI  NO.4 LEBUH MEDINI, UTARA BANDAR MEDINI ISKANDAR 79250,  Johor",Dan Lain-lain (dll),Johor,15/10/2026,directory/slm_viewdetail.php?comp_code=COMP-20051010-172051&type=P,PE,PE,2024-12-30 11:13:47.590930,STARBUCKS MALL OF MEDINI 337
88,BERJAYA STARBUCKS COFFEE COMPANY SDN BHD,STARBUCKS COFFEE,Halal,"PTB 16019, TINGKAT BAWAH JALAN BAKRI 84000, Muar Johor",Muar,Johor,15/10/2026,directory/slm_viewdetail.php?comp_code=COMP-20051010-172051&type=P,PE,PE,2024-12-30 11:13:47.591090,STARBUCKS MUAR BAKRI 237
89,BERJAYA STARBUCKS COFFEE COMPANY SDN BHD,STARBUCKS COFFEE,Halal,"36, JALAN BESTARI 2/2, TAMAN NUSA BESTARI,  ISKANDAR PUTERI  79150, Johor Bharu Johor",Johor Bharu,Johor,15/04/2025,directory/slm_viewdetail.php?comp_code=COMP-20051010-172051&type=P,PE,PE,2024-12-30 11:13:47.591253,STARBUCKS NUSA BESTARI 395 
90,BERJAYA STARBUCKS COFFEE COMPANY SDN BHD,STARBUCKS COFFEE,Halal,"LOT GF-37A, GROUND FLOOR, PARADIGM MALL, JALAN SKUDAI,JOHOR BAHRU  81200, Johor Bharu Johor",Johor Bahru,Johor,15/04/2025,directory/slm_viewdetail.php?comp_code=COMP-20051010-172051&type=P,PE,PE,2024-12-30 11:13:47.591396,STARBUCKS PARADIGM JB 283 
91,BERJAYA STARBUCKS COFFEE COMPANY SDN BHD,STARBUCKS COFFEE,Halal,"NO 01-19 BLOK A PERMAS CITY JALAN PERMAS UTARA KAWASAN PERDAGANGAN PERMAS UTARA  BANDAR BARU PERMAS JAYA , MASAI   81750, Johor Bharu Johor",Johor Bharu,Johor,15/10/2026,directory/slm_viewdetail.php?comp_code=COMP-20051010-172051&type=P,PE,PE,2024-12-30 11:13:47.591544,STARBUCKS PERMAS CITY 438
92,NB 348 BERJAYA STARBUCKS COFFEE COMPANY SDN BHD,STARBUCKS COFFEE,Halal,"PLO 10A, PETRONAS, LEBUHRAYA UTARA SELATAN TAMAN TEKNOLOGI JOHOR  81400, Johor Bharu Johor",Johor Bharu,Johor,15/10/2026,directory/slm_viewdetail.php?comp_code=COMP-20051010-172051&type=P,PE,PE,2024-12-30 11:13:47.591681,STARBUCKS PETRONAS SKUDAI R&R DT 
93,BERJAYA STARBUCKS COFFEE COMPANY SDN BHD,STARBUCKS COFFEE,Halal,"NO. 1, JALAN EMAS 1, PUSAT PERNIAGAAN KOTA EMAS 82000, Pontian Johor",Pontian,Johor,15/10/2026,directory/slm_viewdetail.php?comp_code=COMP-20051010-172051&type=P,PE,PE,2024-12-30 11:13:47.591811,STARBUCKS PONTIAN 420
94,BERJAYA STARBUCKS COFFEE COMPANY SDN BHD,STARBUCKS COFFEE,Halal,"G-1D, PUTERI HARBOUR MARINA WATERFRONT, PRECINCT PERSIARAN PUTERI SELATAN PUTERI HARBOUR ISKANDAR PUTERI 79000, Johor Bharu Johor",Johor Bharu,Johor,31/01/2025,directory/slm_viewdetail.php?comp_code=COMP-20051010-172051&type=P,PE,PE,2024-12-30 11:13:47.591957,STARBUCKS PUTERI HARBOUR 175
95,BERJAYA STARBUCKS COFFEE COMPANY SDN BHD,STARBUCKS COFFEE,Halal,"GROUND FLOOR & FIRST FLOOR,  NO.25, JALAN UTAMA 3/2,  PUSAT KOMERSIAL SRI UTAMA, 85000, Segamat Johor",Segamat,Johor,31/01/2025,directory/slm_viewdetail.php?comp_code=COMP-20051010-172051&type=P,PE,PE,2024-12-30 11:13:47.592101,STARBUCKS SEGAMAT SRI UTAMA 254
96,BERJAYA STARBUCKS COFFEE COMPANY SDN BHD,STARBUCKS COFFEE,Halal,"S11, AEROMALL, SENAI INTERNATIONAL AIRPORT, 81250, Johor Bharu Johor",Senai,Johor,15/08/2025,directory/slm_viewdetail.php?comp_code=COMP-20051010-172051&type=P,PE,PE,2024-12-30 11:13:47.592232,STARBUCKS SENAI AIRPORT 263
97,BERJAYA STARBUCKS COFFEE COMPANY SDN BHD,STARBUCKS COFFEE,Halal,"NO. 8B, JALAN SETIA TROPIKA 1/21 TAMAN SETIA TROPIKA 81200, Johor Bharu Johor",Johor Bharu,Johor,15/10/2026,directory/slm_viewdetail.php?comp_code=COMP-20051010-172051&type=P,PE,PE,2024-12-30 11:13:47.592370,STARBUCKS SETIA TROPIKA 129
98,BERJAYA STARBUCKS COFFEE COMPANY SDN BHD,STARBUCKS COFFEE,Halal,"NO. G-002, THE MALL MID VALLEY SOUTHKEY, PERSIARAN SOUTHKEY 1, SOUTHKEY,  80150, Johor Bharu Johor",Johor Bharu,Johor,15/04/2025,directory/slm_viewdetail.php?comp_code=COMP-20051010-172051&type=P,PE,PE,2024-12-30 11:13:47.592516,STARBUCKS SOUTHKEY MEGAMALL 325
99,BERJAYA STARBUCKS COFFEE COMPANY SDN BHD,STARBUCKS COFFEE,Halal,"PTD 200670, JALAN MEDINI SELATAN 1, BANDAR SUNWAY ISKANDAR PUTERI, ISKANDAR PUTERI 79250, Johor Bharu Johor",Johor Bharu,Johor,15/04/2025,directory/slm_viewdetail.php?comp_code=COMP-20051010-172051&type=P,PE,PE,2024-12-30 11:13:47.592669,STARBUCKS SUNWAY ISKANDAR DT 388
100,BERJAYA STARBUCKS COFFEE COMPANY SDN BHD,STARBUCKS COFFEE,Halal,"NO. 21-G & 21-1,  JALAN MOLEK 3/20, TAMAN MOLEK, JOHOR BAHRU  81100, Johor Bharu Johor",Johor Bahru,Johor,15/10/2026,directory/slm_viewdetail.php?comp_code=COMP-20051010-172051&type=P,PE,PE,2024-12-30 11:13:48.843817,STARBUCKS TAMAN MOLEK 207
101,BERJAYA STARBUCKS COFFEE COMPANY SDN BHD,STARBUCKS COFFEE,Halal,"LOT 2-34 & 2-35 PLAZA TASEK  TAMAN UNGKU TUN AMINAH SKUDAI    81300, Johor Bharu Johor",Skudai,Johor,15/10/2026,directory/slm_viewdetail.php?comp_code=COMP-20051010-172051&type=P,PE,PE,2024-12-30 11:13:48.843947,STARBUCKS TASEK CENTRAL 358
102,BERJAYA STARBUCKS COFFEE COMPANY SDN BHD,STARBUCKS COFFEE,Halal,"LOT NO. G7 & G8, GROUND FLOOR,  TESCO DESA TEBRAU, NO.1, PERSISIRAN DESA TEBRAU, TAMAN DESA TEBRAU 81100, Johor Bharu Johor",Tebrau,Johor,15/04/2025,directory/slm_viewdetail.php?comp_code=COMP-20051010-172051&type=P,PE,PE,2024-12-30 11:13:48.844066,STARBUCKS TESCO TEBRAU DT 169 
103,IKANO JB 342 BERJAYA STARBUCKS COFFEE COMPANY SDN BHD,STARBUCKS COFFEE,Halal,"LOT L1.52, LEVEL 1,TOPPEN SHOPPING CENTRE, NO.33, JALAN HARMONIUM, TAMAN DESA TERBAU,  81100, Johor Bharu Johor",Johor Bharu,Johor,15/08/2025,directory/slm_viewdetail.php?comp_code=COMP-20051010-172051&type=P,PE,PE,2024-12-30 11:13:48.844272,STARBUCKS TOPPEN 
104,BEST RM CAFE,RM CAFE,Halal,"NO 2 KM 146 R&R PLUS SDN BHD PAGOH ARAH UTARA. 84500, Muar Johor",Muar,Johor,15/03/2026,directory/slm_viewdetail.php?comp_code=COMP-20120628-104636&type=P,PE,PE,2024-12-30 11:13:48.844482,BEST RM CAFE
105,BIG APPLE INTERASIA SDN BHD,BIG APPLE DONUTS & COFFEE,Halal,"LOT G-13, TINGKAT BAWAH, KLUANG MALL JALAN RAMBUTAN 86000, Kluang Johor",Kluang,Johor,15/09/2026,directory/slm_viewdetail.php?comp_code=COMP-20080714-112539&type=P,PE,PE,2024-12-30 11:13:48.844603,BIG APPLE DONUTS & COFFEE
106,BIG APPLE INTERASIA SDN BHD,BIG APPLE DONUTS & COFFEE,Halal,"LOT G73A, GROUND FLOOR, BATU PAHAT MALL No.352, Jalan Kluang 83000, Batu Pahat Johor",Kluang,Johor,15/09/2026,directory/slm_viewdetail.php?comp_code=COMP-20080714-112539&type=P,PE,PE,2024-12-30 11:13:48.844725,BIG APPLE DONUTS & COFFEE
107,BIG APPLE INTERASIA SDN BHD,BIG APPLE DONUTS & COFFEE,Halal,"LOT G57, GROUND FLOOR, AEON MALL BUKIT INDAH No.8, Jalan Indah 15/2 79100,  Johor",Bukit Indah,Johor,31/01/2026,directory/slm_viewdetail.php?comp_code=COMP-20080714-112539&type=P,PE,PE,2024-12-30 11:13:48.844854,BIG APPLE DONUTS & COFFEE
108,BIG APPLE INTERASIA SDN BHD,BIG APPLE DONUTS & COFFEE,Halal,"LOT G-22, GROUND FLOOR, SEGAMAT CENTRAL SHOPPING COMPLEX JALAN KOLAM AIR 85000, Segamat Johor",Segamat,Johor,15/09/2026,directory/slm_viewdetail.php?comp_code=COMP-20080714-112539&type=P,PE,PE,2024-12-30 11:13:48.845038,BIG APPLE DONUTS & COFFEE
109,BIG APPLE INTERASIA SDN BHD,BIG APPLE DONUTS & COFFEE,Halal,"LOT G-03, LEVEL G, WETEX PARADE SHOPPING CENTRE No. 69, Jalan Ali 84000, Muar Johor",Muar,Johor,30/09/2025,directory/slm_viewdetail.php?comp_code=COMP-20080714-112539&type=P,PE,PE,2024-12-30 11:13:48.845168,BIG APPLE DONUTS & COFFEE
110,BIG APPLE INTERASIA SDN BHD,BIG APPLE DONUTS & COFFEE,Halal,"LOT F1-32, GROUND FLOOR, AEON BIG BATU PAHAT No. 1B, Jalan Persiaran Flora Utama, Taman Flora Utama 83000, Batu Pahat Johor",Batu Pahat,Johor,15/10/2025,directory/slm_viewdetail.php?comp_code=COMP-20080714-112539&type=P,PE,PE,2024-12-30 11:13:48.845282,BIG APPLE DONUTS & COFFEE
111,BIG APPLE INTERASIA SDN BHD,BIG APPLE DONUTS & COFFEE,Halal,"LOT G-13, TINGKAT BAWAH, KLUANG MALL, JALAN RAMBUTAN, 86000, Kluang Johor",Kluang,Johor,15/02/2025,directory/slm_viewdetail.php?comp_code=COMP-20080714-112539&type=P,PE,PE,2024-12-30 11:13:48.845402,BIG APPLE DONUTS & COFFEE
112,BIG APPLE INTERASIA SDN BHD,BIG APPLE DONUTS & COFFEE,Halal,"LOT G73A, GROUND FLOOR, BATU PAHAT MALL, No. 352, Jalan Kluang, 83000, Batu Pahat Johor",Kluang,Johor,15/02/2025,directory/slm_viewdetail.php?comp_code=COMP-20080714-112539&type=P,PE,PE,2024-12-30 11:13:48.845572,BIG APPLE DONUTS & COFFEE
113,BIZ MILLA CATERING  M SDN.BHD,BIZMILLA CATERING JOHOR BAHRU,Halal,"NO 12, JALAN EKOPERNIAGAAN 2/8 Taman Ekoperniagaan 81100, Johor Bharu Johor",Johor Bharu,Johor,15/02/2026,directory/slm_viewdetail.php?comp_code=COMP-20230720-171850&type=P,PE,PE,2024-12-30 11:13:48.845707,BIZMILLA CATERING SDN BHD
114,BOAT NOODLE SDN BHD,BOAT NOODLE,Halal,"NO. G-50 (GROUND FLOOR), KLUANG MALL,  JLN RAMBUTAN, BANDAR KLUANG,  86000, Kluang Johor",Kluang,Johor,15/07/2025,directory/slm_viewdetail.php?comp_code=COMP-20211124-221929&type=P,PE,PE,2024-12-30 11:13:48.845821,BOAT NOODLE KLUANG MALL 
115,BON 900 CAFE SDN BHD,,Halal,"KLBSB-OL01, KM 33.20,  Lebuhraya Utara-selatan Hentian Sebelah Kulai Arah Selatan 81000,  Johor",Kulai,Johor,31/08/2025,directory/slm_viewdetail.php?comp_code=COMP-20170214-083212&type=P,PE,PE,2024-12-30 11:13:48.845934,LAYBY KULAI SOUTHBOUND KM33.20
116,BUMBU KITO,,Halal,"NO 10 KAWASAN REHAT PAGOH SELATAN, KM 135 LEBUHRAYA PLUS, 84600, Muar Johor",Muar,Johor,31/12/2025,directory/slm_viewdetail.php?comp_code=COMP-20141017-225009&type=P,PE,PE,2024-12-30 11:13:48.846145,BUMBU KITO
117,CARAMELCRISP MALAYSIA SDN BHD,Garrett Popcorn,Halal,"LOT G119 JALAN DESA TEBRAU Taman Desa Tebrau Aeon Mall Tebrau City 81100, Johor Bharu Johor",Tebrau,Johor,30/06/2025,directory/slm_viewdetail.php?comp_code=COMP-20191227-072921&type=P,PE,PE,2024-12-30 11:13:48.846267,CARAMELCRISP MALAYSIA SDN BHD
118,CARAMELCRISP MALAYSIA SDN BHD,Garrett Popcorn,Halal,"LGK 23 & 24 THE MALL, MID VALLEY SOUTHKEY Persiaran Southkey 1 80150, Johor Bharu Johor",Johor Bharu,Johor,15/12/2025,directory/slm_viewdetail.php?comp_code=COMP-20191227-072921&type=P,PE,PE,2024-12-30 11:13:48.846381,CARAMELCRISP MALAYSIA SDN BHD
119,CARE LUXURY SDN BHD,,Halal,"GROUND FLOOR HOTEL GRANDA JOHOR BAHRU No. 55 Jalan  Indah 15/2 Taman Bukit Indah 81200, Johor Bharu Johor",Johor Bahru,Johor,31/07/2026,directory/slm_viewdetail.php?comp_code=COMP-20130430-105734&type=P,PE,PE,2024-12-30 11:13:48.846501,OLLA KITCHEN
120,CARE LUXURY SDN BHD,,Halal,"GROUND FLOOR HOTEL GRANADA JOHOR BAHRU No. 55 Jalan Indah 15/2 Taman Bukit Indah 81200, Johor Bharu Johor",Johor Bahru,Johor,31/07/2026,directory/slm_viewdetail.php?comp_code=COMP-20130430-105734&type=P,PE,PE,2024-12-30 11:13:50.037243,OLLA RESTAURANT
121,CHANCE HOLDING SDN BHD,,Halal,"NO 45, JALAN AUSTIN HEIGHTS 8/1, Taman Mount Austin, 81100, Johor Bharu Johor",Johor Bharu,Johor,15/05/2025,directory/slm_viewdetail.php?comp_code=COMP-20191107-092347&type=P,PE,PE,2024-12-30 11:13:50.037365,CHATTO BREW MOUNT AUSTIN 
122,CHANCE HOLDING SDN BHD,,Halal,"NO 64, JALAN SUTERA TANJUNG 8/3, Taman Sutera Utama, 81300, Johor Bharu Johor",Johor Bharu,Johor,15/05/2025,directory/slm_viewdetail.php?comp_code=COMP-20191107-092347&type=P,PE,PE,2024-12-30 11:13:50.037479,CHATTO BREW SUTERA UTAMA
123,CHANCE HOLDING SDN BHD,CHATTO,Halal,"NO 73A, JALAN ANGGERIK EMAS 1,  Taman Anggerik Emas, 81200, Johor Bharu Johor",Johor Bharu,Johor,31/08/2025,directory/slm_viewdetail.php?comp_code=COMP-20191107-092347&type=P,PE,PE,2024-12-30 11:13:50.037585,CHATTO TEA & COFFEE IMPIAN EMAS
124,CHATIME MALAYSIA SDN. BHD,CHATIME,Halal,"C07 AEON BANDAR DATO ONN Jalan Dato Onn Bandar Dato Onn 81100, Johor Bharu Johor",Johor Bharu,Johor,15/05/2025,directory/slm_viewdetail.php?comp_code=COMP-20171116-173652&type=P,PE,PE,2024-12-30 11:13:50.037697,CHATIME @ AEON BANDAR DATO ONN
125,CHATIME MALAYSIA SDN. BHD,CHATIME,Halal,"CT-08, AEON TEBRAU CITY, NO. 1, JALAN DESA TEBRAU,  TAMAN DESA TEBRAU, 81100, Johor Bharu Johor",Tebrau,Johor,15/05/2025,directory/slm_viewdetail.php?comp_code=COMP-20171116-173652&type=P,PE,PE,2024-12-30 11:13:50.037804,CHATIME @ AEON TEBRAU CITY
126,CHATIME MALAYSIA SDN. BHD,CHATIME,Halal,"J.O.FIVE SERVICE STATION SDN BHD No 7A, Jalan Maju 86000, Kluang Johor",Kluang,Johor,15/05/2025,directory/slm_viewdetail.php?comp_code=COMP-20171116-173652&type=P,PE,PE,2024-12-30 11:13:50.037905,CHATIME @ PETRON KLUANG
127,CHEF GROUP RECIPE ENTERPRISE,,Halal,"40 JALAN PALMA RAFIS 1, TAMAN DATO CHELLAM, 81800, Johor Bharu Johor",Johor Bharu,Johor,30/04/2025,directory/slm_viewdetail.php?comp_code=COMP-20210415-153423&type=P,PE,PE,2024-12-30 11:13:50.038012,CHEF CHEF CAFE
128,CHEF GROUP RECIPE ENTERPRISE,,Halal,"40 JALAN PALMA RAFIS 1, TAMAN DATO CHELLAM, 81800, Johor Bharu Johor",Johor Bharu,Johor,30/04/2025,directory/slm_viewdetail.php?comp_code=COMP-20210415-153423&type=P,PE,PE,2024-12-30 11:13:50.038115,CHEF CHEF CAFE
129,CHICAGO CHICKEN CITY SDN BHD ,CHICAGO CHICKEN CITY SDN BHD,Halal,"LOT S47 2ND FLOOR, JOHOR, AEON MALL TEBRAU CITY, Persiaran Desa Tebrau, Taman Desa Tebrau 81100, Johor Bharu Johor",Tebrau,Johor,15/09/2025,directory/slm_viewdetail.php?comp_code=COMP-20210913-201817&type=P,PE,PE,2024-12-30 11:13:50.038215,CHICAGO CHICKEN CITY SDN BHD
130,CHICAGO CHICKEN CITY SDN BHD ,CHICAGO CHICKEN CITY SDN BHD,Halal,"6A, JALAN SAGU 18, TAMAN DAYA 81100, Johor Bharu Johor",Johor Bharu,Johor,15/09/2025,directory/slm_viewdetail.php?comp_code=COMP-20210913-201817&type=P,PE,PE,2024-12-30 11:13:50.038314,CHICAGO CHICKEN CITY SDN BHD
131,CHRISNA JENIO SDN BHD,AUNTIE ANNE'S,Halal,"KIOSK NO. GK33B, GROUND FLOOR Batu Pahat Mall No. 325 Jalan Kluang 83000, Batu Pahat Johor",Kluang,Johor,15/08/2026,directory/slm_viewdetail.php?comp_code=COMP-20050606-114756&type=P,PE,PE,2024-12-30 11:13:50.038420,A-181 AEON BATU PAHAT
132,CHRISNA JENIO SDN BHD,AUNTIE ANNE'S,Halal,"LOT GK6 & GK7, AEON MALL BANDAR DATO' ONN, NO.3, JALAN DATO' ONN 3, BANDAR DATO' ONN, 81100, Johor Bharu Johor",Johor Bharu,Johor,15/08/2026,directory/slm_viewdetail.php?comp_code=COMP-20050606-114756&type=P,PE,PE,2024-12-30 11:13:50.038529,A108 - AEON BANDAR DATO ONN
133,CHRISNA JENIO SDN BHD,AUNTIE ANNE'S,Halal,"G-46, GROUND FLOOR, AEON BUKIT INDAH SHOPPING CEBTRE, Jalan Indah 15/2, Bukit Indah, Johor Bharu 81200, Johor Bharu Johor",Bukit Indah,Johor,15/08/2026,directory/slm_viewdetail.php?comp_code=COMP-20050606-114756&type=P,PE,PE,2024-12-30 11:13:50.038628,A133 - AEON MALL BUKIT INDAH
134,CHRISNA JENIO SDN BHD,AUNTIE ANNE'S,Halal,"MKB 1-03, BASEMENT 1, JOHOR BHARU CITY SQUARE, Jalan Wong Ah Fook, Johor Bharu 80000, Johor Bharu Johor",Johor Bharu,Johor,15/08/2026,directory/slm_viewdetail.php?comp_code=COMP-20050606-114756&type=P,PE,PE,2024-12-30 11:13:50.038736,A135 - CITY SQUARE
135,CHRISNA JENIO SDN BHD,AUNTIE ANNE'S,Halal,"LOT LG-K045 & LG-K046, LOWER GROUND FLOOR KSL City Mall, 33, Jalan Seladang Taman Abad 80250, Johor Bharu Johor",Johor Bharu,Johor,15/08/2026,directory/slm_viewdetail.php?comp_code=COMP-20050606-114756&type=P,PE,PE,2024-12-30 11:13:50.038848,A137 - KSL CITY
136,CHRISNA JENIO SDN BHD,AUNTIE ANNE'S,Halal,"G43, GROUND FLOOR, AEON MALL KULAIJAYA, PTD 106273, Persiaran Indahpura Utama, Bandar Indahpura, Kulai Jaya 81000,  Tiada Maklumat Daerah Johor",Kulai,Johor,15/08/2026,directory/slm_viewdetail.php?comp_code=COMP-20050606-114756&type=P,PE,PE,2024-12-30 11:13:50.038956,A146 - AEON KULAIJAYA
137,CHRISNA JENIO SDN BHD,AUNTIE ANNE'S,Halal,"LOT 235, SECOND FLOOR, KOMTAR JBCC, Jalan Wong Ah Fook, Johor Bharu 80000, Johor Bharu Johor",Johor Bharu,Johor,15/08/2026,directory/slm_viewdetail.php?comp_code=COMP-20050606-114756&type=P,PE,PE,2024-12-30 11:13:50.039060,A148 - KOMTAR JBCC
138,CHRISNA JENIO SDN BHD,AUNTIE ANNE'S,Halal,"LOT LG K-08A, Jalan Bakar Batu Southkey 81100, Johor Bharu Johor",Johor Bharu,Johor,15/08/2026,directory/slm_viewdetail.php?comp_code=COMP-20050606-114756&type=P,PE,PE,2024-12-30 11:13:50.039168,A169 - MIDVALLEY SOUTHKEY
139,CHRISNA JENIO SDN BHD,AUNTIE ANNE'S,Halal,"LOT NO. GK-08,  Ground Floor Kluang Mall,  Jalan Rambutan Bandar Kluang,  86000, Kluang Johor",Kluang,Johor,15/08/2026,directory/slm_viewdetail.php?comp_code=COMP-20050606-114756&type=P,PE,PE,2024-12-30 11:13:50.039272,A173 - KLUANG MALL
140,CHRISNA JENIO SDN BHD,AUNTIE ANNE'S,Halal,"LOT GK4, GROUND FLOOR, AEON TEBRAU CITY SHOPPING CENTRE  3, PERSIARAN DESA TEBRAU TAMAN DESA TEBRAU 81100, Johor Bharu Johor",Tebrau,Johor,30/09/2025,directory/slm_viewdetail.php?comp_code=COMP-20050606-114756&type=P,PE,PE,2024-12-30 11:13:51.151431,A175- AEON TEBRAU
141,CLOUD 9 PROJECTS SDN.BHD,THE ICE-CREAM PROJECT,Halal,"NO 31 JALAN DHOBY 80000, Johor Bharu Johor",Johor Bharu,Johor,30/09/2026,directory/slm_viewdetail.php?comp_code=COMP-20240326-164501&type=P,PE,PE,2024-12-30 11:13:51.151609,THE ICE-CREAM PROJECT
142,COLUMBIA ASIA SDN. BHD.,,Halal,"PERSIARAN AFIAT, TAMAN KESIHATAN AFIAT,  Iskandar Puteri, 79250, Johor Bharu Johor",Johor Bharu,Johor,30/06/2026,directory/slm_viewdetail.php?comp_code=COMP-20131118-141823&type=P,PE,PE,2024-12-30 11:13:51.151780,CAFE COLUMBIA 
143,WEST WING COLUMBIA ASIA SDN. BHD.,COLUMBIA ASIA ISKANDAR PUTERI (WEST WING) INPATIENT DEPARTMENT,Halal,"WEST WING BASEMENT FLOOR Persiaran Afiat, Taman Kesihatan Afiat, Nusajaya, 79250, Johor Bharu Johor",Johor Bharu,Johor,15/02/2026,directory/slm_viewdetail.php?comp_code=COMP-20131118-141823&type=P,PE,PE,2024-12-30 11:13:51.151954,COLUMBIA ASIA ISKANDAR PUTERI 
144,COOLBLOG ENTERPRISE SDN BHD,,Halal,"LOT TUSC-CKUG-01, AEON TAMAN UNIVERSITI, Taman Universiti,  81300, Johor Bharu Johor",Johor Bharu,Johor,15/04/2026,directory/slm_viewdetail.php?comp_code=COMP-20100128-155137&type=P,PE,PE,2024-12-30 11:13:51.152118,COOLBLOG AEON TAMAN UNIVERSITI
145,COOLBLOG ENTERPRISE SDN BHD,,Halal,"K15 & K16, PASARAYA KOMUNITI @MART KEMPAS,  No.10, Jalan Persiaran Tanjung, Taman Cempaka,  81200, Johor Bharu Johor",Johor Bharu,Johor,15/04/2026,directory/slm_viewdetail.php?comp_code=COMP-20100128-155137&type=P,PE,PE,2024-12-30 11:13:51.152282,COOLBLOG AMART KEMPAS
